vocab	precision	recall
Rome	0.25	1.0
suburb	0.017857142857142856	1.0
project	0.0053475935828877	1.0
vendors	0.030303030303030304	1.0
flat	0.015384615384615385	1.0
haunt	0.07142857142857142	1.0
Chickens	0.00847457627118644	1.0
minds	0.03333333333333333	1.0
touched	0.01818181818181818	1.0
church	0.004081632653061225	1.0
hospitals	0.017857142857142856	1.0
Off	0.015151515151515152	1.0
birds	0.027777777777777776	1.0
favorite	0.009433962264150943	1.0
tip-toe	0.0625	1.0
scraped	0.015151515151515152	1.0
voulez	0.1	1.0
guerrillas	0.029411764705882353	1.0
February	0.047619047619047616	1.0
afternoon's	0.038461538461538464	1.0
glassy	0.038461538461538464	1.0
sympathy	0.0136986301369863	1.0
imbedded	0.015384615384615385	1.0
clearer	0.041666666666666664	1.0
Korean	0.058823529411764705	1.0
concept	0.03225806451612903	1.0
textiles	0.034482758620689655	1.0
pitcher	0.03571428571428571	1.0
spent	0.02631578947368421	1.0
injured	0.06666666666666667	1.0
plus	0.1	1.0
elapsed	0.14285714285714285	1.0
divine	0.004081632653061225	1.0
expression	0.004081632653061225	1.0
Lovie	0.2	1.0
flats	0.015151515151515152	1.0
original	0.005319148936170213	1.0
effect	0.03333333333333333	1.0
professionals	0.030303030303030304	1.0
shoulder	0.01818181818181818	1.0
Carlson	0.0625	1.0
dream	0.038461538461538464	1.0
exercise	0.03571428571428571	1.0
consign	0.022727272727272728	1.0
needs	0.02857142857142857	1.0
generally	0.06666666666666667	1.0
booby	0.0053475935828877	1.0
loosely	0.017241379310344827	1.0
Ulanys	0.0136986301369863	1.0
achievement	0.017241379310344827	1.0
tenancy	0.015384615384615385	1.0
play	0.004081632653061225	1.0
character	0.038461538461538464	1.0
placed	0.01694915254237288	1.0
robes	0.00847457627118644	1.0
tip	0.041666666666666664	1.0
chemist's	0.09090909090909091	1.0
responded	0.03571428571428571	1.0
tenets	0.02702702702702703	1.0
commitments	0.0053475935828877	1.0
